"","x","y","SVM.Aspatial","SVM.SDO"
"231",996340.144,-4169360.115,2.05356730523551,1.9525903475664
"232",1006340.144,-4169360.115,2.05056744283123,1.92404301294983
"233",1016340.144,-4169360.115,2.03165508627562,1.88951820677017
"234",1026340.144,-4169360.115,1.94344954276615,1.84834448145549
"235",1036340.144,-4169360.115,1.76960644652734,1.8098850467031
"236",1046340.144,-4169360.115,1.99254754281487,1.78612592856863
"237",1056340.144,-4169360.115,1.79183791805127,1.75862006016101
"238",1066340.144,-4169360.115,1.82514355886191,1.72290777216022
"239",1076340.144,-4169360.115,1.80521216299165,1.69047684887457
"240",1086340.144,-4169360.115,1.69957194566443,1.60852058800582
"241",1096340.144,-4169360.115,1.44921959750279,1.54959255759699
"242",1106340.144,-4169360.115,1.34492387195229,1.48553618753417
"243",746340.144,-4159360.115,0.978494662140282,1.51039280477668
"244",856340.144,-4159360.115,1.90889038725325,1.89495819964606
"245",866340.144,-4159360.115,2.02123953076882,1.92435465931454
"246",876340.144,-4159360.115,1.92026681245261,1.95155921565264
"247",886340.144,-4159360.115,1.91291227647716,1.97884598254331
"248",896340.144,-4159360.115,1.85636838372557,2.00388614224254
"249",906340.144,-4159360.115,1.85268198165714,2.01805803073367
"250",916340.144,-4159360.115,1.82774947896735,2.03931189514925
"251",926340.144,-4159360.115,1.75628972243424,2.04785375131475
"252",936340.144,-4159360.115,1.95411513518994,2.05069337487394
"253",946340.144,-4159360.115,2.02728788355177,2.04042931200607
"254",956340.144,-4159360.115,1.84600970022105,2.02801936083866
"255",966340.144,-4159360.115,1.80823680833057,2.01375087327958
"256",976340.144,-4159360.115,1.79164848360724,1.98980183004742
"257",986340.144,-4159360.115,1.91346525005339,1.95995008024397
"258",996340.144,-4159360.115,2.05841377683762,1.92486809198312
"259",1006340.144,-4159360.115,2.00737537208079,1.88860061896599
"260",1016340.144,-4159360.115,1.96230903900869,1.84857459408322
"261",1026340.144,-4159360.115,1.90261649299289,1.8044609852459
"262",1036340.144,-4159360.115,1.96035194768934,1.76277884177701
"263",1046340.144,-4159360.115,1.95653032625506,1.74155463527466
"264",1056340.144,-4159360.115,1.45741218952323,1.72331558427185
"265",1066340.144,-4159360.115,1.34015733715046,1.70467298221369
"266",1076340.144,-4159360.115,1.46138914827842,1.65967546428647
"267",1086340.144,-4159360.115,1.2819700375027,1.60938081325748
"268",1096340.144,-4159360.115,1.44805249822566,1.56345486945056
"269",1106340.144,-4159360.115,1.46150579174184,1.49682276268634
"270",1116340.144,-4159360.115,1.2494574287482,1.46621898059244
"271",736340.144,-4149360.115,0.894328083032625,1.47122062102185
"272",746340.144,-4149360.115,0.865371892727855,1.50710390673335
"273",756340.144,-4149360.115,1.08865049450538,1.54431098922768
"274",766340.144,-4149360.115,1.18157307247209,1.5764099924247
